F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
1,231.14,-4204.77,3.9989,-2092.94,12.045,-2.962,-7.035,5460.04,35159.34,-3.82,8741.34,-2.5745,0,0.17969,15.231,-1963.12,-7.2999,-3613.65,-14.7324,-52.47,False
1,178.448,-4269.74,4.2794,-2726.38,15.537,-2.8198,-5.731,5415.84,35340.12,-1.82,9985.86,-4.946,1,0.4557,-0.06,-1742.78,-5.1414,-4459.68,-15.6486,,True
1,197.64,-3966.56,4.842,-2577.24,9.27087,-2.3449,-5.2601,7357.64,35269.389,-3.82,8471.46,-2.5265,1,0.9663,11.4357,-1836.58,-7.77,-6423.45,-14.8182,-46.41,False
1,190.26,-4227.441,4.84,-2578.94,14.316,-3.061,-4.8443,5351.44,35239.41,-3.82,8734.34,-3.2564,1,0.5384,4.035,-2460.34,-7.0392,-3953.55,-13.5729,-47.04,False
0,164.198,-4053.56,4.6014,-2798.09,10.2882,-3.925,-6.349,5741.94,35338.86,-1.82,8773.7,-2.3902,1,0.17985,10.3149,-1628.28,-10.452,-6990.75,-13.9626,-51.12,True
0,163.795,-3545.06,4.049,-2556.44,10.0275,-2.4181,-4.7225,5575.44,35409.57,-3.82,8695.72,-3.321,0,0.13000669,6.522,-1788.01,-8.688,-4468.89,-18.288,,True
1,174.992,-2596.26,3.9881,-3089.74,10.998,-2.2713,-4.6629,2438.24,35325.33,-3.82,8797.14,-3.2574,0,2.19,21.51,-2155.74,-11.568,-3718.35,-13.482,,True
1,180.166,-4298.75,4.6211,-2548.14,15.81,-2.5287,-4.6857,6107.44,36151.23,-1.82,8482.12,-2.7447,1,0.2887,-5.076,-1788.928,-6.3519,-4992.15,-22.65,,False
1,168.146,-4776.66,4.4997,-2354.84,15.039,-3.03,-4.6255,5899.22,35346.33,-3.82,8683.93,-2.9437,0,1.269,-20.91,-2155.34,-12.138,-4785.15,-13.62,-48.9,False
1,166.682,-4269.93,4.971,-2792.3,14.337,-3.859,-6.293,5507.44,35391.84,-3.82,8650.238,-3.0291,1,0.16614,7.755,-1894.08,-13.47,-4027.05,-13.9722,,False
1,186.72,-4308.41,4.0828,-2693.36,10.0245,-4.581,-5.98,5522.44,35263.965,-3.82,8847,-5.981,0,0.6988,-9.342,-1787.606,-11.175,-4349.16,-17.154,-49.11,True
0,176.92,-4303.9,4.7748,-2861.44,13.017,-2.2947,-6.51,2790.24,35306.094,-1.82,8530.68,-3.771,1,0.7139,9.1812,-1802.32,-5.2941,-4032.45,-18.735,,False
0,174.676,-3827.76,4.474,-2437.54,9.8256,-2.1444,-5.3487,2624.24,35192.16,-3.82,8774.52,-2.8972,0,0.1655,10.6689,-1916.1,-11.757,-3705.15,-16.641,-53.01,True
1,180.584,-4349.76,4.4615,-2445.84,13.143,-3.185,-6.006,5792.544,35258.538,-1.82,8908.86,-4.662,0,0.14077,4.641,-1789.104,-7.875,-4576.02,-15.6828,-48.78,False
1,191.52,-3845.96,5.575,-2810.64,11.7381,-3.183,-5.1209,5207.44,35291.673,-1.82,8811.58,-2.598,1,0.15413,13.9449,-1772.974,-11.208,-3389.85,-14.4231,-57.9,True
1,177.854,-4075.06,3.9759,-2902.64,9.52431,-3.472,-5.949,5684.98,35279.793,-1.82,9094.86,-2.37977,0,0.134272,23.766,-1244.34,-7.1202,-8232.75,-13.2387,,True
0,175.068,-2833.26,4.81,-2726.83,10.914,-2.2621,-4.5993,3104.24,35184.9,-1.82,8830.8,-2.7944,1,0.3594,13.0929,-1806.22,-7.3803,-3305.25,-22.977,,True
0,187.54,-4247.085,4.894,-2740.154,12.261,-3.428,-5.824,5502.24,35238.3,-1.82,11959.26,-2.38808,1,0.287,-2.115,-1766.89,-4.82628,-4949.25,-22.101,,False
0,180.328,-4445.06,4.4891,-2748.3851,9.44367,-3.715,-5.2529,5525.44,35234.04,-1.82,9100.86,-4.104,0,0.9964,8.7075,-1743.3,-7.3848,-4503.75,-18.594,-52.14,False
1,173.908,-819.26,4.1377,-3148.84,12.879,-2.4229,-4.5125,5212.84,35279.961,-3.82,8471.98,-3.831,0,2.29,6.282,-1783.55,-8.061,-4279.53,-15.3441,,False
0,171.7,-2483.26,5.068,-2536.64,10.0836,-2.6859,-4.7215,5273.04,35219.46,-3.82,9960.06,-2.82,1,0.2857,20.928,-4933.54,-5.406,-3547.35,-12.98487,,True
1,220.9,-4255.01,4.3657,-2405.64,12.984,-3.044,-5.532,5716.42,35228.01,-1.82,8850.24,-3.1639,0,0.3637,11.0031,-1795.14,-8.601,-4648.92,-19.602,-50.37,False
1,200.46,-4356.16,4.4382,-2891.74,12.567,-2.12766,-5.1334,-1761.76,35084.37,-3.82,8638.22,-2.8468,0,0.133179,26.943,-1831.46,-9.669,-3436.95,-16.467,-47.76,False
1,177.722,-3088.26,4.3046,-2103.94,10.2006,-2.3984,-4.7261,6340.84,35291.379,-1.82,8978.06,-3.971,0,0.6283,27.831,-3323.74,-6.4065,-4489.83,-13.06428,,True
1,169.624,-4235.118,6.255,-2711.64,12.51,-2.2887,-6.907,3426.24,35455.23,-1.82,11961.26,-3.427,0,0.14483,16.863,-2193.74,-4.9026,-4143.48,-13.3926,-44.7,False
1,173.02,-3616.76,5.049,-2783.9,9.945,-3.192,-4.7155,5607.58,35345.07,-3.82,11657.26,-4.345,0,1.722,22.026,-1551.74,-4.9206,-4546.29,-13.9227,-45.51,True
0,174.006,-4277.17,4.811,-2626.14,10.3113,-4.439,-5.19,5901.52,35388.63,-1.82,8391.06,-2.4507,1,0.2751,24.153,-1773.104,-6.0192,-7467.75,-16.689,-45.03,False
1,167.142,-2051.26,4.4636,-2318.34,9.6723,-2.6753,-4.5632,6254.24,35305.722,-3.82,9482.66,-2.5886,0,0.18126,-9.228,-1839.88,-4.74702,-5220.75,-17.976,-42.93,False
0,166.886,-4321,6.001,-2769.43,13.086,-2.4381,-5.1044,4892.64,35272.107,-1.82,9264.26,-2.6755,1,0.2889,3.291,-1754.318,-5.9817,-4835.25,-23.973,-49.86,False
0,263.24,-4326.77,4.3425,-2773.44,9.7434,-3.927,-5.91,5608.36,34956.63,-1.82,12223.26,-3.951,0,0.14001,-7.722,-1619.64,-4.79952,-4533.6,-13.8318,-50.67,False
1,182.324,-4390.16,3.9706,-2813.36,11.8494,-3.338,-4.7478,5547.64,34583.13,-1.82,8601.74,-2.6718,1,0.1308375,-7.917,-1901.02,-7.3542,-4198.89,-13.5663,,False
0,176.226,-4544.46,5.46,-2825.36,13.371,-2.7261,-5.0055,5302.44,35335.23,-1.82,8608.32,-2.36547,0,1.0706,12.0564,-1751.484,-11.025,-4990.95,-19.746,-49.62,False
0,189.36,-4451.36,4.1834,-1876.64,15.486,-2.2139,-5.2419,5082.44,34907.73,-3.82,8720.7,-3.737,0,0.6451,-7.125,-2074.74,-11.163,-4353.36,-14.6403,,True
0,198,-4673.56,6.441,-2830.64,9.40347,-3.674,-4.789,5630.54,35125.14,-3.82,8544.12,-4.217,0,0.8876,18.585,-676.74,-6.3462,-4557.09,-13.1616,-51.45,False
1,163.56466,-3690.66,4.3678,-2550.84,9.7965,-3.0032,-5.0377,6131.64,35146.02,-3.82,8608.28,-2.4436,0,0.3914,-4.473,-1783.202,-9.753,-6856.65,-18.246,,False
0,174.45,-2857.26,5.908,-2744.622,11.7273,-2.08222,-4.5596,11414.24,35308.08,-1.82,7747.06,-3.2596,0,0.135203,26.709,-1695.32,-5.1297,-4869.75,-14.3676,,True
1,200.64,-3966.66,4.737,-2924.64,10.8162,-2.1329,-6.024,6169.24,35337.69,-1.82,7401.06,-3.987,1,0.2416,14.1069,-1392.34,-4.77987,-4553.4,-13.518,,False
0,172.276,-3488.26,4.817,-2790.38,10.3713,-4.508,-4.777,5532.04,35308.974,-1.82,8939.66,-2.5554,1,0.902,7.935,-1806.88,-8.673,-3343.95,-14.811,,True
1,166.148,-5140.86,5.742,-2812.09,12.756,-2.4303,-4.7809,2520.24,35273.742,-1.82,8715.14,-2.5938,0,0.7982,16.719,-1844.38,-7.926,-1011.75,-18.252,,False
1,180.626,-4081.36,6.584,-2741.327,12.627,-2.6973,-5.542,4756.64,35198.55,-1.82,10520.66,-2.8002,0,0.8265,-10.965,-1891.62,-5.523,-3969.45,-13.3656,-52.86,True
1,166.208,-4655.66,7.222,-2773.7,13.491,-2.7282,-4.661,5751.38,35301.426,-3.82,8785.2,-3.528,0,0.19985,-1.644,-1725.96,-5.8521,-4813.05,-21.138,,False
1,179.486,-4114.56,4.0202,-2900.64,10.998,-4.697,-6.503,5473.24,35415.42,-1.82,10317.26,-2.3979,1,1.581,33.48,-1787.376,-5.6487,-999.75,-17.136,-48.36,False
0,168.842,-4262.02,4.0205,-2076.84,10.287,-3.0007,-6.412,5817.9,35437.41,-1.82,8846.56,-2.6316,1,0.8554,-8.37,-1772.866,-8.364,-5593.05,-16.74,,False
0,185.6,-4284.96,6.913,-2652.32,13.956,-2.587,-5.967,6223.04,35239.38,-3.82,8715.42,-3.1918,1,0.4352,8.562,-1959.82,-7.4193,-4819.05,-14.2722,-48.78,False
1,174.424,-4026.26,4.2267,-1943.04,9.33717,-3.13,-6.814,5513.84,35351.28,-3.82,8926.86,-2.8364,1,2.496,-24.24,-1918.6,-7.5225,-3371.25,-18.51,,True
1,203.78,-4033.96,5.081,-2499.14,16.839,-2.6597,-5.1657,5894.48,28169.13,-3.82,8871.06,-2.35581,1,0.2513,46.59,-2049.14,-7.659,-6296.55,-14.3133,,True
0,191.78,-4860.76,4.1803,-3066.04,9.35922,-2.9141,-4.6187,5576.04,35358.15,-1.82,8554.98,-2.6357,1,0.14541,2.031,-1675.44,-7.938,-5017.65,-14.9919,,False
1,170.41,-4182.16,3.9594,-3170.84,10.2906,-3.731,-4.49312,5381.04,35063.04,-3.82,8753.6,-3.761,0,0.9412,23.565,-1765.62,-17.613,-4269.9,-20.538,,True
1,196.52,-4008.06,4.2576,-2968.14,9.7335,-3.669,-5.541,5562.44,35176.44,-3.82,8897.66,-3.894,1,0.3725,12.7992,-1739.06,-7.638,-4415.841,-17.622,,True
0,166.342,-4301.51,4.0411,-3542.94,12.255,-2.7002,-7.507,5416.64,35367.45,-3.82,9138.46,-2.36468,1,0.6865,23.175,-1474.14,-6.4944,-12552.75,-14.9682,,True
1,178.762,-3484.66,3.9343,-1042.74,16.299,-2.8471,-4.9207,5550.44,35300.382,-1.82,9342.06,-3.511,0,0.14799,26.01,-2109.54,-5.7618,-4222.95,-14.2452,,True
0,183.47,-4320.17,4.7227,-2852.64,11.8353,-2.1564,-6.639,3530.24,35299.152,-1.82,8990.06,-3.2721,1,0.135876,-2.976,-1563.74,-6.0813,-4708.35,-14.2173,,False
0,178.432,-3529.16,4.1765,-1913.04,12.0576,-4.239,-4.7965,5876.84,35344.83,-1.82,10032.46,-3.635,0,0.6902,22.716,-1821.84,-5.2428,-4645.44,-18.462,,True
1,166.786,-4089.96,6.676,-2653.32,13.986,-2.6557,-6.039,6304.84,34034.43,-3.82,8599.98,-4.367,0,0.4084,6.399,-2096.14,-6.6906,-4525.35,-13.8465,,False
0,165.878,-4386.16,3.8663,2276.26,15.984,-3.237,-5.53,5870.7,35242.92,-1.82,9033.06,-2.5581,0,0.17074,-1.299,-3602.54,-5.9007,-5314.35,-13.02468,-42.36,False
1,168.63,-4221.36,4.7542,-2736.28,9.5415,-3.241,-8.239,5845.98,35564.04,-3.82,8745.16,-3.705,0,1.51,-11.406,-1708.36,-5.2266,-4686.27,-15.0912,-46.77,False
1,215.7,-4130.36,4.83,-2497.84,14.349,-3.227,-6.817,5638.38,35372.85,-1.82,8744.1,-2.7771,0,0.16742,15.03,-1916.2,-6.6384,-3766.65,-16.995,-48.51,True
0,172.578,-4458.56,4.4948,-2498.84,12.975,-2.2672,-4.9598,5890.58,35254.38,-1.82,8542.42,-3.25,0,0.15022,0.135,-2058.54,-6.3417,-4566.09,-13.6425,-48,False
1,185.48,-4289.88,4.7046,-2812.26,13.29,-4.215,-6.445,5438.24,35145.42,-3.82,10179.06,-3.0559,0,2.15,8.6334,-1789.62,-5.0589,-3977.85,-17.007,,True
0,198.96,-4659.46,4.4373,-2968.24,11.3949,-2.11164,-4.8409,1910.24,35265.159,-3.82,9645.26,-5.641,1,1.0777,5.895,-1700.54,-5.3268,-4511.46,-18.978,,True
1,171.614,-3627.26,3.9911,-2450.34,9.51648,-2.1463,-4.8497,3276.24,35330.19,-3.82,8713.88,-2.5569,1,1.251,29.196,-2067.74,-12.624,-3708.45,-13.5831,-43.53,False
0,164.2968,-4042.96,4.2271,-2725.16,10.0497,-2.3153,-6.548,4685.64,35327.61,-1.82,8728.7,-2.7022,1,0.5262,12.0378,-1799.36,-18.069,-4120.41,-16.089,,False
1,222.34,-4364.06,5.509,-2722.72,9.6813,-4.5,-5.863,5575.04,35435.82,-1.82,9091.86,-2.5931,1,0.8453,11.8539,-1823.6,-6.3189,-4132.62,-14.652,,True
0,171.564,-3979.66,4.0038,-1734.74,10.5957,-2.3428,-5.531,4154.24,35436.99,-1.82,8738.28,-4.514,0,0.3789,-20.37,-1887.72,-12.459,-4115.01,-18.672,-46.32,True
0,167.774,-2504.26,6.095,-2592.14,10.7931,-3.157,-4.5937,5965.78,35187.45,-3.82,8969.06,-3.44,0,0.9625,17.259,-1939.52,-8.553,-4680.21,-14.751,,True
0,199.84,-4322.81,3.88138,-4249.74,13.713,-3.905,-6.278,5252.84,35258.283,-3.82,8912.46,-4.16,1,0.133731,-15.618,-1944.14,-5.7987,-4051.95,-13.8123,,True
1,177.53,-3718.26,3.86254,-1802.84,12.459,-2.1749,-5.21,4320.44,35604.63,-3.82,8099.26,-2.7832,1,0.3746,5.613,-2004.34,-5.7342,-3487.35,-14.8716,-44.85,False
1,170.602,-2181.26,5.184,-2854.74,14.346,-3.195,-4.6559,5728.26,35271.45,-1.82,9100.06,-2.4488,1,0.8627,-0.744,-1497.34,-8.049,-7914.75,-14.8227,,True
0,190.88,-3978.46,4.3396,-2753.779,9.7095,-2.9394,-5.428,5363.24,35481.36,-1.82,8767.32,-4.464,0,1.778,10.0305,-2977.74,-6.0924,-4269.63,-12.95637,,True
1,205.04,-4184.67,7.274,-2762.88,9.8442,-2.10094,-5.568,6391.24,35323.14,-1.82,8722.9,-2.6192,1,2.59,8.3283,-1392.14,-8.562,-5848.05,-13.5372,,False
1,218.78,-4057.66,5.124,-2628.04,12.1305,-3.641,-6.72,5647.14,35195.22,-3.82,8438.46,-2.8869,1,0.4951,12.4119,-1925.86,-6.1896,-3599.85,-16.719,-50.22,False
1,170.696,-4074.86,5.07,-2745.545,10.473,-2.3211,-6.915,3218.24,32295.33,-3.82,8797.58,-2.4371,1,0.3844,19.821,-4101.54,-11.169,143.25,-12.94527,,True
1,168.684,-4180.99,5.321,-2753.335,10.9536,-3.45,-6.92,5583.94,35363.16,-1.82,9214.26,-2.6787,0,0.19179,20.262,-1755.854,-6.4887,-4863.15,-21.93,,False
1,168.26,-4428.46,6.798,-2746.38,10.1595,-2.9248,-4.8929,5108.44,35284.491,-3.82,14723.26,-2.7208,1,0.7954,43.29,-1785.732,-4.73874,-4099.47,-15.6435,-51.33,True
0,206.28,-4143.05,4.3821,-2457.34,15.774,-2.467,-7.129,6171.44,35294.223,-3.82,8653.014,-3.597,0,0.131995,19.062,-1797.62,-11.382,-4533.84,-21.54,,True
1,198.26,-4270.01,3.86749,-971.74,9.8772,-3.774,-6.428,5813.68,34876.53,-3.82,8827.06,-3.1195,0,0.6396,23.913,-1774.69,-6.6969,-4855.35,-18.72,-49.29,True
0,183.76,-4264.24,3.9483,-3064.14,11.0193,-2.12607,-5.3492,5935.96,35344.41,-3.82,8673.068,-2.7089,0,0.131989,-3.003,-1558.74,-5.8059,-5419.95,-13.9287,,False
0,179.928,-4456.96,3.9763,-2902.94,9.711,-2.6869,-5.1092,4575.04,35354.88,-1.82,9165.86,-4.127,1,0.21698,3.372,-1835.02,-6.3027,-4195.56,-14.9658,-50.1,False
1,187.48,-3748.96,5.378,-2638.94,16.638,-2.4773,-4.9137,5493.84,35291.661,-3.82,8411.66,-2.9106,1,0.3632,-13.863,-3620.94,-5.544,-3987.45,-13.04727,,False
1,178.948,-1751.26,3.9298,-3921.74,10.5237,-2.8983,-4.5622,5553.44,35301.84,-3.82,9110.66,-2.38391,0,1.656,4.044,-1444.54,-7.3866,-8610.75,-14.2413,,True
0,191.7,-4369.06,5.332,-2800.64,9.28638,-3.764,-5.1796,5706.44,35068.17,-3.82,8447.26,-4.448,0,0.3223,-13.737,-1662.76,-5.7696,-4513.38,-14.4153,,False
1,178.708,-3897.56,6.032,-2646.14,12.78,-2.3119,-5.2417,7100.84,35243.43,-1.82,8524.74,-3.596,1,0.17673,23.925,-2154.54,-5.8377,-4661.04,-13.4178,,False
0,176.778,-4100.16,3.86001,-518.74,11.9961,-5.829,-6.183,5633.16,35363.94,-3.82,10327.06,-4.051,1,2.09,26.454,-1851.48,-5.2686,-4166.46,-18.048,-56.46,True
1,250.06,-3420.06,4.3972,-2612.04,9.49992,-3.299,-4.6882,5216.44,35334.51,-3.82,8932.26,-4.912,0,0.2711,19.719,-2135.54,-9.954,-4219.35,-13.6911,,True
1,216.48,-4644.46,5.905,-2642.34,11.2311,-3.508,-4.8343,5697.28,35354.97,-1.82,8658.05,-3.637,0,2.216,5.646,-1922.8,-7.995,-4390.575,-15.3483,-47.19,False
1,191.04,-3668.36,5.291,-2725.36,9.31014,-2.1353,-4.9558,636.24,35311.917,-1.82,8734.62,-3.2128,0,1.846,-3.924,-1807.02,-14.487,-3927.15,-21.171,-52.8,True
0,169.872,-4421.86,4.0857,-2112.94,11.3496,-2.9357,-5.628,5818.44,35296.827,-3.82,8808.42,-3.0343,1,1.224,11.32668,-1782.106,-7.836,-4941.15,-18.531,-50.79,True
0,179.306,-2185.26,6.013,-2659.09,10.5063,-5.238,-4.5435,5595.84,35126.7,-1.82,9017.26,-3.2277,0,0.5226,5.313,-1908.56,-6.8085,-3730.35,-17.433,,True
0,186.82,-4636.66,4.3287,-2273.04,14.37,-2.4637,-4.8273,5552.04,35900.13,-1.82,8893.26,-4.736,0,0.18799,-4.17,-1852.54,-9.246,-4506.18,-15.1884,-48,False
0,170.826,-4350.06,4.4103,-2900.34,9.42213,-2.2375,-5.1527,5709.74,35322.42,-3.82,8681.56,-3.307,1,0.17684,12.7557,-1708.74,-6.5355,-4870.05,-18.402,,False
0,172.584,-3515.96,4.0168,-2311.74,11.5857,-3.899,-4.8499,5505.04,35254.77,-1.82,8887.66,-2.4707,0,0.14952,29.091,-2189.14,-5.8959,-1266.75,-14.004,,True
1,174.608,-2782.26,4.0384,-1461.74,10.7331,-2.2524,-4.6471,5159.44,35299.725,-1.82,8863.84,-3.888,1,0.132817,33.372,-2354.54,-8.931,-4268.61,-13.7991,-47.7,True
1,170.21,-3519.36,3.9394,-4058.74,13.86,-2.4282,-4.9287,5170.24,35353.47,-1.82,9113.26,-3.358,1,0.4103,24.579,-1717.36,-7.5471,-4765.35,-22.899,-46.77,True
0,169.404,-4265.83,4.2123,-2881.54,11.3859,-2.3637,-5.976,6014.24,35281.11,-1.82,8656.878,-3.857,1,0.1306506,22.101,-1720.8,-6.2427,-4731.75,-19.011,,False
1,193.2,-4116.46,5.938,-2764.21,9.8073,-2.9431,-6.423,5464.64,35552.07,-1.82,8864.26,-3.0963,1,0.1303244,35.634,-1814.5,-6.4632,-4343.25,-13.2231,-49.35,True
1,176.464,-4364.96,4.643,-2426.64,12.1014,-2.5702,-5.742,4703.64,35272.974,-1.82,9312.26,-3.1678,0,1.0384,-3.135,-1858.02,-5.6274,-3833.85,-20.379,,False
0,172.594,-4413.86,4.4454,-2459.14,18.117,-2.3761,-5.2519,5791.028,35214.18,-1.82,8780.14,-3.671,0,0.7584,1.062,-2041.54,-9.231,-4637.4,-13.1943,,False
0,186.04,-3508.36,5.311,-2673.96,10.1667,-5.23,-4.6001,5668.16,35334.84,-3.82,8863.72,-3.708,1,0.131378,25.059,-1924.68,-8.304,-4291.56,-14.4519,-47.13,True
0,173.766,-3908.16,4.3933,-2281.94,14.115,-3.951,-5.3789,5864.18,35132.07,-1.82,14645.26,-2.4903,0,0.1404,1.131,-2048.74,-4.73856,-6024.15,-13.611,,True
0,213.58,-4313.26,5.987,-2629.24,9.456,-2.9354,-5.689,5191.44,35264.577,-1.82,9514.26,-3.396,1,0.7442,29.505,-1928.42,-5.7129,-4058.25,-16.35,,True
0,164.6524,-4495.26,3.928,-2240.34,10.116,-3.578,-4.6016,5973.92,35516.64,-3.82,8396.66,-2.6488,0,1.0453,-16.041,-1751.352,-6.6552,-5873.85,-16.794,,False
0,233.3,-4110.86,3.9348,-1752.14,9.41886,-2.3206,-5.0291,4400.84,35338.62,-1.82,10002.06,-3.693,0,2.33,11.40552,-1856.74,-4.81629,-4161.36,-17.76,,False
0,201.2,-4001.96,3.87261,-6268.74,14.595,-2.3519,-6.584,4976.84,35344.5,-3.82,8538.68,-2.4626,0,1.407,11.5869,-1695.22,-9.141,-3759.45,-15.795,,True
1,224.82,-4139.44,4.0276,-2630.84,10.017,-2.4622,-5.0173,6362.44,35305.098,-1.82,5115.26,-4.041,1,0.5214,10.0794,-1754.966,-4.79301,-4612.8,-14.5668,,False
0,204.48,-4187.53,6.407,-2631.64,9.7053,-2.3576,-5.82,5709.16,35299.686,-3.82,8692.76,-3.698,0,1.0345,-2.238,-4415.54,-15.741,-4371.675,-12.97488,,True
0,236.38,-4341.66,4.4499,-2543.24,12.294,-3.509,-4.838,5995.24,35346.18,-3.82,8633.26,-2.4758,1,0.5339,7.083,-1780.718,-15.483,-7198.65,-13.9698,-47.16,False
1,178.794,-4318.85,5.663,-2634.34,10.7409,-2.3908,-5.495,6012.84,36030.63,-3.82,8640.26,-2.4398,1,0.3082,7.899,-1868,-8.565,-5783.55,-15.543,,False
0,174.172,-4067.26,4.3242,-2195.24,9.5682,-4.516,-5.0197,5758.282,37788.03,-3.82,8734.96,-2.9599,0,0.322,15.252,-2035.34,-8.199,-4277.85,-14.778,-52.23,True
0,192.48,-4153.18,5.117,-2837.39,10.7364,-3.746,-6.006,5580.9,35008.53,-1.82,8980.66,-2.403,1,0.2563,23.127,-1389.94,-9.357,-7542.75,-13.8882,,True
1,185.94,-4812.06,4.1972,-2963.24,11.2302,-4.231,-4.6736,5446.64,35273.703,-1.82,8636.18,-2.36292,1,0.3143,15.903,-1911.96,-6.5508,1970.25,-14.0952,,False
1,199.88,-4334.55,5.076,-2826.82,9.48141,-2.7872,-5.1257,5004.64,35313.324,-3.82,8561.02,-3.772,1,0.371,8.4588,-1809.46,-5.7405,-4178.88,-15.252,-48.03,False
0,166.78,-4307.52,5.374,-2752.144,9.9759,-2.3254,-5.681,4711.24,35679.93,-1.82,8795.32,-4.627,1,3.27,24.156,-1759.752,-8.13,-4435.02,-16.464,-44.4,False
1,230.2,-3275.46,4.5462,-2501.94,9.51669,-2.3673,-4.6395,4804.44,35254.62,-1.82,9379.86,-2.4632,0,0.8008,13.1007,-1817.66,-5.7861,-3122.55,-21.096,,True
0,178.244,-4276.21,3.9724,-1068.74,13.68,-3.528,-7.819,5889.6,35321.04,-3.82,8933.86,-2.3971,1,0.16486,17.358,-2345.74,-5.4726,-7464.75,-13.3221,,False
0,175.442,-146.26,5.222,-2830.59,10.2108,-2.7992,-4.46711,5448.24,35181.63,-1.82,9012.46,-3.0393,1,0.3463,5.583,-1438.74,-9.237,-4983.45,-14.2008,,True
0,199.06,-3783.16,5.048,-2560.54,10.1628,-3.0289,-4.5593,5635.2,35275.707,-3.82,9279.26,-2.34826,1,0.15967,-1.845,-1805.34,-7.0116,-8244.75,-17.538,-51.99,True
1,181.368,-4289.15,5.037,-2635.34,9.9879,-4.933,-6.686,5828.24,35344.11,-1.82,8084.46,-3.2793,0,0.13181,5.106,-1844.44,-5.1429,-4738.35,-14.2665,,False
1,179.376,-4269.6,4.4344,-2295.14,13.404,-3.759,-7.686,5502.24,35359.35,-3.82,8808.88,-2.9735,1,0.21624,11.4768,-2334.14,-9.828,-3815.55,-13.9236,-49.86,True
0,185.9,-4052.46,3.9368,-1687.74,10.6485,-2.8062,-6.358,5430.44,35281.05,-3.82,8603.2,-3.0199,0,0.139522,15.795,-1821.52,-6.9978,-3762.75,-23.97,,True
1,212.62,-6998.26,4.726,-2929.54,10.4736,-3.241,-4.511,5521.24,35299.134,-3.82,6449.26,-2.481,0,0.16894,33.597,-1632.14,-4.78767,-5160.75,-14.5014,,False
0,171.414,-2396.26,4.6531,-2493.14,11.6751,-2.9376,-4.5957,6159.04,35219.4,-3.82,8639.7,-3.731,1,0.4083,-9.666,-1853.52,-7.1076,-4616.1,-15.6813,-54.93,False
1,245.34,-2771.26,4.1482,-2573.24,10.5939,-3.076,-4.6059,5780.288,35537.49,-3.82,8699.56,-2.5043,0,0.3818,20.763,-1799.68,-6.2262,-4926.75,-16.392,,False
0,168.524,-4642.86,6.216,-2665.71,13.428,-2.1137,-4.6238,5603.68,35309.514,-1.82,8919.86,-4.166,0,0.1302695,4.725,-1823.54,-8.445,-4600.26,-13.9881,-48.06,False
1,167.706,-4311.47,4.5456,-2572.14,10.9071,-2.9388,-5.2376,5093.64,35449.95,-1.82,9111.86,-4.507,0,0.445,12.0486,-3336.54,-6.2208,-4203.93,-13.05375,,False
1,177.764,-4264.08,4.467,-2863.34,10.2972,-3.778,-7.58,5792.554,35123.79,-1.82,8653.846,-2.5192,0,0.15185,19.428,-1682.3,-9.846,-6538.95,-16.374,-50.22,False
0,183.316,-1675.26,6.833,-2759.01,12.1755,-2.3578,-4.5124,3967.24,35198.25,-1.82,10634.46,-5.268,0,0.15981,7.503,-1810.02,-5.0724,-4296.54,-15.4206,,False
0,184.72,-4301.61,4.2813,-2108.04,10.9698,-2.8,-6.251,5360.04,34942.53,-1.82,9124.26,-2.6407,1,0.6104,16.482,-2621.34,-6.2385,-3814.05,-13.4502,-49.29,False
0,197.38,-3402.86,4.3807,-2846.91,14.094,-3.282,-4.8172,5303.64,35466.39,-3.82,8395.86,-2.6602,1,0.16807,20.205,-1834.1,-5.3568,-2669.25,-18.438,-48,False
0,170.954,-3628.96,4.5704,-2407.04,11.0595,-2.2608,-5.1025,7623.24,35267.121,-1.82,9114.06,-2.6222,1,0.528,-11.106,-2171.34,-4.85112,-5532.15,-13.4427,-53.22,True
1,165.1918,-4422.76,6.159,-2776.94,12.675,-3.269,-4.9905,5775.735,35279.757,-3.82,8638.18,-2.817,0,0.2627,36.822,-1677.46,-6.9753,-5260.35,-15.852,-48.12,False
1,211.96,-4104.66,3.86541,-84.74,9.9816,-2.716,-4.46271,6297.04,35333.97,-1.82,8537.36,-4.033,1,0.22811,-16.92,-1864.98,-6.2952,-4683.21,-13.9347,-48.81,False
1,240.36,-3764.76,4.4827,-3047.24,11.2242,-2.214,-4.8582,4999.84,35341.92,-3.82,8995.06,-2.38552,0,0.21666,7.851,-1183.34,-7.674,-10122.75,-13.8219,-47.94,True
1,183.84,-1827.26,4.6604,-3031.74,9.9,-2.1721,-4.554,4156.04,35291.139,-1.82,6681.06,-3.383,1,1.182,12.5175,-1703.52,-4.965,-4313.58,-15.2361,-44.43,False
0,211.86,-4090.36,4.0452,-1624.74,11.517,-2.9289,-6.244,5913.82,35372.61,-3.82,9311.06,-5.072,0,0.5735,10.4613,-2146.34,-5.6952,-4465.89,-13.6752,,True
1,178.692,-4024.86,4.3817,-3006.64,10.1766,-2.4549,-5.673,5231.24,35260.389,-3.82,8596.78,-2.4954,0,0.5256,6.558,-1704.84,-4.944,-4635.69,-15.3903,,False
